Item Code,Description
3192803243,"IMPLANT RECONSTRUCTION PLATE 3.5MM, STRAIGHT 10 Holes #00117900510"
3192803249,SCREW 3.5MM LOCKING CONTOUR DUAL COMP 4 HOLE ZIMMER
3209200013,BOOT HI GUARD REGULAR FULL COVERAGE # 69571
3192803167,IMPLANT PLATE STRAIGHT 2.0MM X  3 Holes 17mm #00492000302
3192803169,"IMPLANT PLATE STRAIGHT 2.0MM X  5 Holes, 29mm#00492000502"
3192803170,"IMPLANT PLATE STRAIGHT 2.0MM X  6 Holes, 35mm#00492000602"
3192803173,IMPLANT PLATE T-BUTTRESS 4.5MM X Plate 5-Holes ZIMMER
3192803164,IMPLANT RECONSTRUCTION PLATE 3.5MM STRAIGHT 5 HOLES ZIMMER
3192803260,IMPLANT SCREW 3.5MM LOCKING Recon Plate 3 Hole # 4936-03-013
3192803273,SCREW 3.5MM LOCKING TUBULAR PLATE 10 HOLE ZIMMER
3192803585,PLATE HEAD TIBIAL TOMOFIX MEDIAL PROXIMAL 4 HOLES
3192400217,SUTURE ETHIBOND EXCEL 2/0
3192803196,"IMPLANT PLATE TUBULAR 1/3, w/Collar,2-Holes ZIMMER"
3192803197,"IMPLANT PLATE TUBULAR 1/3, w/Collar,4-Holes #00493500403"
3192803198,PLATE TUBULAR 1/3 WITH COLLAR 5 HOLES ZIMMER
3192803199,PLATE TUBULAR 1/3 WITH COLLAR 6 HOLES ZIMMER
3192803284,IMPLANT SCREW LOCK 3.5MM   w/2.7mm 44mm #00-2359-044-38
3192803285,IMPLANT SCREW LOCK 3.5MM   w/2.7mm 50mm #00-2359-050-38
3192803286,IMPLANT SCREW LOCK 3.5MM   w/2.7mm Head # 00-2359-048-38
3192803275,IMPLANT SCREW CONICAL 2.7MM X 14mm Long ZIMMER
3192803276,IMPLANT SCREW CONICAL 2.7MM X 16mm Long  ZIMMER
3192803277,IMPLANT SCREW CONICAL 2.7MM X 18mm Long ZIMMER
3192803598,GENESIS II CEMENTED TIBIAL SZ:2 LEFT
3192803599,"TIBIAL BASE, SIZE 2 RIGHT STERILE SMITH & NEPHEW"
3192803600,"GENESIS II,CEMENTED TIBIAL, SIZE-4L SMITH & NEPHEW"
3192803596,GENESIS II CEMENTED TIBIAL SIZE1 LT # 71420160
3192803009,IMPLANT COMPRESSION PLATE   3.5MM  14 Holes #00493501400
3192803010,IMPLANT COMPRESSION PLATE   3.5MM  16 Holes #00493501600
3192803011,IMPLANT COMPRESSION PLATE   3.5MM  18 Holes ZIMMER
3192400237,SUTURE ETHILON BLACK  6/0 # W1600T
3192300777,NASOPHARYNGEAL AIRWAYS: 5.0
3192803287,IMPLANT SCREW LOCK 3.5MM  2/ 2.7mm Head # 00-2359-042-38
3192300776,NASOPHARYNGEAL AIRWAYS SIZE: 4.0
3192803024,PLATE COMPRESSION  4.5MM X  12-HOLES ZIMMER
3192300737,CHEST TUBE WITH TROCAR SIZE 28
3192300739,CHEST TUBE WITH TROCAR SIZE 30
3192300740,CHEST TUBE WITH TROCAR SIZE 32FR
3192300741,CHEST TUBE WITH TROCAR SIZE 34
3192300743,CHEST TUBE WITH TROCAR # 10
3192400143,"MONOCRYL PLUS 2/0, 70CM"
3223604139,PLASMA EXCHANGE KIT
3192103212,EARRINGS AB CRYSTAL OCTOBER ROSE GOLD PLATED
3334000478,ELECTRODE NEEDLE EDGE COATED 7.2CM LENGTH X50
3223604194,TEST CARTRIDGE I-STAT® SYSTEM EG7+
3192104121,VENTILATION CIRCUIT  MECHANICAL  DISPOSABLE # MU04771
3192104116,OROPHARYNGEAL AIRWAY SIZE 4
3223604315,SEALING FILM FLEXIBLE SIZE 5CMX75M ROLL STERILE DISPOSABLE
3223600035,FILTER AIR INTAKE
3192300576,TRACHEOSTOMY TUBE CUFED SIZE 9
3192300579,TRACHEOSTOMY TUBE CUFFED FENESTRATED SIZE 6
3192300768,NASOPHARYNGEAL AIRWAY SIZE: 3.0
3192300771,NASO-PHARYNGEAL AIRWAYS SIZE 6.0
3192400158,SUTURE PROLENE 3/0 ETHICON
3192400161,PROLENE 4/0 #W8020T
3192300582,TRACHEOSTOMY TUBE CUFFED FENESTRATED SIZE 8
3192300610,TRACHEOSTOMY TUBE PED SIZE:5.5 UNCUF# 60P055
3192300607,TRACHEOSTOMY TUBE PED SIZE:4.0 UNCUFF
3192803990,LENSES INTRAOCULAR ALCON ACRYSOF (ANY POWER RANGE)
3192300615,TRACHEOSTOMY TUBE PEDIA 5.0MM
3192103337,CANNISTER ( PLASTIC BOTTLE ) FOR VASER MACHINE
3192104506,ACRYSOF CARTRIDGE D MONARCH III #8065-977763-PC
3236000842,CIRCUIT WITH FILTER DEP WITH FEP STERILE DISPOSABLE
3192104631,CATHETER MOUNT - MEDISIZE# MZ 440 001 000
3192104637,CATHETER PASSER SUBCUTANEOUS DISPOSABLE 60MM#48409
3192300664,PERCUTANEOUS TRACHEOSTOMY SET 8.0MM
3192300818,CATHETERS DRAINAGE MULTIPURPOSE 6FR 15CM STERILE DISPOSABLE
3192300848,CATHETER FOLEY  2-WAY SILICONE CH08 #444-0830
3192300849,CATHETER FOLEY  2-WAY SILICONE CH10 #444-1030
3236001026,LASER FIBER 272mm REUSABLE
3236000651,THORACIC CATHETER WITH TROCAR FR14
3236000653,THORACIC CATHETER WITH TROCAR FR 16
3236000656,THORACIC CATHETER WITH TROCAR FR 26
3236000657,THORACIC CATHETER WITH TROCAR FR 28
3236000662,THORACIC CATHETER WITH TROCAR FR:18
3236000663,THORACIC CATHETER WITH TROCAR SZ30 # SMMP
3223603479,TEST I-STAT® SYSTEM CONTROL LEVEL 1 10X1-7ML
3223603481,"TEST I-STAT® SYSTEM CONTROL LEVEL 2, 10X1-7ML"
3223603483,TEST I-STAT® SYSTEM CONTROL LEVEL 3
3334000149,BURR CUTTING FLUTED HEAD TIP 3MM LENGTH 10CM SMALL BORE STERILE DISPOSABLE
3192804901,TIGHTROPE ACL RT W/TITANIUM & UHMWPE
3192804699,IMPLANT CAGE PEEK ANATOMIC 14X11X4MM SOFAMOR DANEK MEDTRONIC
3192804711,Matrixneuro Strut Plate 2x4 Holes #04.503.075
3192804712,"MATRIXNEURO BURR HOLE COVER HOLES TO 15.0 MM 0.4MM THICK PURE TITANIUM, NON-STERILE SINGLE-USE, SYNTHES, # 04.503.022"
3192804935,SCREW COMP HDLESS 2.4X28MM S/S 4MM SHORT THREAD SYNTHES 02.226.228
3192804936,SCREW COMP HDLESS 2.4X30MM S/S 4MM SHORT THREAD SYNTHES 02.226.230
3192105751,PROBE STIMULATOR MONOPOLAR STANDARD PRASS FLUSH-TIP 0.5MM DIAMETER DISPOSABLE
3192105832,INJECTOR PUSH-TYPE/TWIST DISPOSABLE TORIC ICL STAAR SURGICAL ASICO
3192106131,PROBE LASER FIBER-FISTULA 600UM LENGTH 2.6M SMA 905 CONNECTOR STERILE DISPOSABLE
3192105766,Foam Swab (Dentips for Mouth Wash) # MDS096202
3192105912,Aniosyme First 750ml Foaming #1410544
3192105929,Linear Stapler 60mm Blue #TX60B
3192105794,Proximate Linear Cutter 55mm #TLC55
3192105795,Proximate Linear Cutter 75mm #TLC75
3192106111,FIXATION DEVICE HERNIA MESH 5MM WITH 25 ABSORBABLE STRAP STERILE DISPOSABLE
3192106335,ROP EXAMINATION KIT INCLUDE SPECULUM&DOUBLE TIP DEPRESSOR STERILE DISPOSABLE
3192105914,PERFORATOR DGR-II 14/11MM DISPOSABLE
3192105916,MASKS NIV ORONASAL WITH ANTI-ASPHYXIA VALVE 22MM WITH SILICONE FOREHEAD PAD AND HEAD STRAP ADULT LARGE STERILE DISPOSABLE
3192105917,MASKS NIV ORONASAL WITH ANTI-ASPHYXIA VALVE 22MM WITH SILICONE FOREHEAD PAD AND HEAD STRAP ADULT MEDIUM STERILE DISPOSABLE
3192106253,HOLDER PPE (PERSONAL PROTECTION) ORGANIZER WALL MOUNTED
3192105933,"Tourniquet Cuff 12"" Cylindrical # 60750000200"
3192105934,"Tourniquet Cuff 18"" Cylindrical # 60750000300"
3192105935,"Tourniquet Cuff 24"" Cylindrical # 60750000400"
3192105939,Legend 8cm 2.3mm Tapered #F2/8TA23
3192105944,SILICONE MAT PERFORATED BLUE SIZE 570 X 550 X 19MM
3192105994,LAPAROSCOPIC SYSTEM ALEXIS 12 X 100MM MEDIUM 5 - 9CM
3192106001,HEMOSTATIC AGENTS PAD SPONGE 9.5X4.8CM STERILE DISPOSABLE
3192106002,SHUTTLE SUTURE ACCUPASS 45 DEGREES RIGHT 7210424
3192106328,"CANNULA ARTERIAL ELONGATED 20FRX30.5CM 3/8"" CONNECTOR"
3192804967,PLATE CLAVICLE LCP SA 7H 3.5X110MM RT S/STEEL 02.112.028
3192106049,PRESSURE INFUSOR BAG INTRAVENOUS WITH HAND INFLATOR & PRESSURE GAUGE 500ML REUSABLE
3192106106,BREATHING CIRCUITS KIT LATEX FREE 1.5M STERILE DISPOSABLE
3192804445,Transfx Carbon Fiber Rod 11x350mm #00445100135
3192804458,"Fiber Wire #2, 2 Strands # AR-7201-PC"
3192804459,GEL ENDO HYACORP ANTI ADHESION BARRIER INJECTABLE GEL CROSS LINKED SODIUM HYALURONATE 10.0 ML STERILE DISPOSABLE
3192804460,Suture Lasso # AR-4068-45R
3192804466,Trocar Tip Passing Pin 2.4mm x 43cm #7207220
3192804467,"K WIRE DOUBLE ENDED TROCAR TIP DIA 1MM LEN 310MM,# 29110310"
3192804476,CAGE PEEK ANATOMICAL 14X11X5MM
3192804479,Transfx Carbon Fiber Rod 11x250mm #00445100125
3192804484,Cortical Shaft Screw 4.5x22mm #00484502204
3192804495,Arthrex - Suture Lasso ARTHREX # AR-4068-45L
3192804497,Mini Magna-FX Washer # 00114201800
3192804503,Arthrex - AC Tight Rope Repair Kit # AR-2257
3192804744,Magna-FX Cann Screw 7.0mm x 65mm Full THD
3192804749,Magna-FX Cann Screw 7.0mm x 90mm Full THD
3192804754,Magna-FX Cann Screw 7.0mm x 115mm Full THD
3192804962,STENT URETERAL DBL PIGTAIL (DJ) 3.7FRX12CM COOK MEDICAL
3192804815,LENS IO ALCON MA60AC (6-30) ANY POWER RANGE
3192804631,NEEDLE SD DANEK ELECTRODE SOFAMOR
3192804302,Transfx Carbon Fiber Rod 00445100130
3192804308,Transfx Open Rod to Rod Clamp11 - 11mm#00445201511
3192804520,Transfx Carbon Fiber Rod 11x150mm #00445100115
3192804527,Transfx Carbon Fiber Rod 11x125mm #445100112
3192804528,Transfx Carbon Fiber Rod 11x450mm #00-4451-001-45
3192804531,Transfx Carbon Fiber Rod 8x220mm #00445100822
3192105851,EXTERNAL DRAINAGE BAGS CEREBROSPINAL FLUID WITH MONITORING SYSTEM STERILE DISPOSABLE
3192804328,Screw Mini Magna-FX F/THD 5x65#114205065
3192804329,Screw Mini Magna-FX P/THD 5x70#114205170
3192804533,"Transfx Protective Caps, 8mm #00445209208"
3192804537,KWIRE GAMMA 3.2X450MM STRYKER
3192804338,TIBIAL GENESIS II CEMENTED SIZE 3 LEFT S&N
3192804342,Transfx Pin Self Tapping 5x250mm #00445305025
3192804567,Transfx Carbon Fiber Rod 11x400mm #00445100140
3192804365,"NCB Screw 4.0 Self-Tapping, 40 # 02.03155.040"
3192804366,"NCB Screw 4.0 Self-Tapping , 42 # 02.03155.042"
3192105874,Versaport 2-3mm Short # NB3SHFLP
3192804373,"NCB Screw 4.0 Self-Tapping, 24 # 02.03155.024"
3192804579,"Femoral Posterior Stab,Size 4R SMITH & NEPHEW"
3192804582,Transfx Open Rod #00445202551
3192804375,NCB Locking Cap # 02.03150.300
3192804379,"Mini Washer for 2.7, 3.5 and 4mm  # 00-4900-040-51"
3192105886,Perfluoro Octane 5ml #EFT.05OCT
3192804384,Recon Plate 4.5mm Straight 7 Holes #00117900707
3192106219,LABEL PAPER ROLL FOR HEARING SCREENER
3192804398,IMPLANT RECONSTRUCTION PLATE 3.5MM STRAIGHT 3 HOLES # 00117900503
3192804399,IMPLANT RECONSTRUCTION PLATE 3.5MM STRAIGHT 4 HOLES # 00117900504
3192804606,IMPLANT ROD 480MM THORACIC&LUMBAR J&J
3192804403,IMPLANT RECONSTRUCTION PLATE 3.5MM STRAIGHT 8 HOLES # 00117900508
3192106071,CATHETER OCCLUSION CLARIVEIN 65CM HANDLE & CARTRIDGE SET
3192804407,NCB Screw 4.0 - 36 # 02.03155.036
3192105699,"Tourniquet Cuff 42"" Cylindrical # 60750000700"
3192105706,MESH COLLAGEN NATURAL MATRIX FASCIA TEMPORALIS 20MM
3192804423,PLATE SEMI-TUBULAR 5-HOLES 87MM #00494500503
3192105739,"Tourniquet Cuff 34"" Dual Port # 60750000600"
3192105747,NEEDLE 3.7FR FOR INTRAURETERIC INJECTABLE (VUR)
3192804430,Prox. Ulna Locking Plate 7-Hole Lt #00-2358-012-07
3192105771,INTRAURETERIC INJECTABLE GEL FOR VUR (VESICO URETERAL REFLUX) 1ML
3192105813,DRILL CRANIAL PERFORATOR 9X6X3MM SHELF STERILE DISPOSABLE
3192105817,"Never Touch-EVLT Kit 65cm, Cat: 11403002"
3192400553,"SUTURE/NEEDLE ASSY ULTRABRAID #2 38"" WHITE"
3192400550,SUTURE VLOC 180 3-0 23CM 1/2CIRC 26MM V-20 TAPER
3192301258,CATHETERS INTRAUTERINE POSTPARTUM BALLOON BAKRI WITH RAPID INSTILLATION LATEX-FREE SILICONE 500ML BALLOON VOLUME 24FR 54CM STERILE DISPOSABLE
3192301277,CATHETER CENTRAL VENOUS 4FR X 8CM DOUBLE LUMEN PEDIATRIC
3192301284,CATHETER DIAGNOSTIC RADIAL VARIOUS SIZES
3192805686,NCB Cancellous Screw 5.0 32 L=70 # 02.03152.070
3192805690,"NCB PT lat prox 3h tibial plate,13h # 02.02261.213"
3192805689,"NCB PT lat prox 2h tibial plate,5h,L #02.02261.105"
3192805499,FEMORAL POSTERIOR STABILIZED SIZE 5 RIGHT SMITH & NEPHEW
3192805501,FEMORAL POSTERIOR STABILIZED GENESIS II SIZE 2 LEFT SMITH & NEPHEW
3192805502,Femoral Posterior Stabi Size-2 Rt#061-71420114
3192805503,"FEMORAL POSTERIOR STABILIZER,SIZE:6 LT# 71420106"
3192805811,"Posterior stabilized 3-4, 15mm #061-71421511"
3192805812,"Posterior Stabilized HFI Sz:1-2,11mm# 71421502"
3192805834,TIBIAL GENESIS II CEMENTED SIZE 3 RIGHT S&N
3192805538,GENESIS II CEMENTED TIBIAL SIZE 6 LEFT # 71420170
3192805539,Genesis II Cemented Tibial Size:1 Rt # 71420176
3192805541,Genesis II Cemented Tibial Size-4R #71420184
3192805542,Genesis II Posterior Stabil. HFI Size5-6 #71421516
3192805543,INSERT POSTERIOR STABILIZED HIGH FLEXION SIZE 1-2 13MM GENESIS II SMITH & NEPHEW
3192805544,"Genesis II, Cemented Tibial Size:6 Rt# 71420188"
3192805385,"Cerclage Wire Coil, 1.0mm, L=10 # 295.99.100"
3192805386,"Cerclage Wire Coil, 1.2mm, L=10 # 295.99.120"
3192805387,"Cerclage Wire Coil, 1.5mm, L=10 # 295.99.150"
3192805609,K-Wire 1.6mmx280mm # 290.16.280
3192805276,TROCAR OPTICAL Kii FIOS 1ST ENTRY 5X100MM ADV FIXATION
3192805405,Connector 779145555 # SDLD SD 5.5 CL5.5
3192805415,Cortical Shaft Screw 3.5mm x 20mm# 00-4835-020-04
3192805416,Cortical Shaft Screw 3.5mm x 22mm# 00-4835-022-04
3192805620,"K WIRE TROCAR TIP DIA 2.5MM LEN 280,# 29025280"
3192805621,"K WIRE TROCAR TIP DIA 2.5MM LEN 310,# 29025310"
3192805417,Cortical Shaft Screw 3.5mm x 26mm# 00-4835-026-04
3192805418,Cortical Shaft Screw 3.5mm x 28mm# 00-4835-028-04
3192805420,Cortical Shaft Screw 3.5mm x 32mm# 00-4835-032-04
3192805422,Cortical Shaft Screw 3.5mm x 36mm# 00-4835-036-04
3192805423,Cortical Shaft Screw 3.5mm x 38mm# 00-4835-038-04
3192805424,Cortical Shaft Screw 3.5mm x 40mm# 00-4835-040-04
3192805425,Cortical Shaft Screw 3.5mm x 45mm# 00-4835-045-04
3192805426,Cortical Shaft Screw 3.5mm x 50mm# 00-4835-050-04
3192805625,"K-Wire D-2.0mm, L-280mm # 290.20.280"
3192805628,K-Wire Double End 1x280mm # 291-10-280
3192805632,"K WIRE TROCAR TIP DIA 3MM LEN 310,# 29030150"
3192805634,"K-Wire Trocar Tip, Dia:1.6mm, L:150mm#290.16.150"
3192805637,K-WIRE W/TROCAR TIP 1.4X150MM
3192106855,SURGICAL DRAPES OPEN HEART STERILE DISPOSABLE
3192107039,Lipiodol Ultra Fluid
3192805928,Semi-Tubular Plate 9 Holes # 00-4945-009-03
3192106892,Plastibell Circumcision Device 1.5cm
3192106936,Silicone Oil 1000 est #SIL1000
3192106956,FIXATION DEVICE HERNIA MESH 5MM WITH 30 ABSORBABLE FASTENER STERILE DISPOSABLE
3192106950,SLING PELVIC SAM II SMALL
3192107063,TIP I/A INTREPID MICRO COAXIAL 0.3MM BENT ALCON 8065751013
3192106965,"SPLINT FINGER COT ALUMINUM LRG 3"" LATEXFREE"
3192106966,"SPLINT FINGER COT ALUMINUM MED 2"" LATEXFREE"
3192106967,"SPLINT FINGER COT ALUMINUM SML 1"" LATEXFREE"
3192107078,Transportation Cover Bag 400x700 mm #TCOVER-001
3192106998,Acier Monofilament Stainless Steel USP-6
3192805862,ROD HEX END 5.5X500MM TITANIUM
3192106611,CANNULA SOFT TIPPED 23G
3192106816,MASKS NIV FULL FACE WITH STANDARD ELBOW 22MM WITH SILICONE FOREHEAD PAD AND HEAD STRAP ADULT LARGE STERILE DISPOSABLE
3192106817,MASKS NIV ORONASAL WITH STANDARD ELBOW 22MM WITH SILICONE FOREHEAD PAD AND HEAD STRAP ADULT MEDIUM STERILE DISPOSABLE
3192107018,GLUE SURGICAL GLUBRAN 2 1ML MONODOSE VIAL
3192106823,SURGICAL DYE MEMBRANE BLUE DUAL ILM STAIN
3192805996,Tibial Base plate #71420168
3192805997,Tibial base plate size 5 right #71420186
3192106600,CANNULA DUAL BORE EFTIAR 23G/0.6MM
3192806055,TVT Obturator System #810081
3192106512,MASKS NIV ORONASAL WITH ANTI-ASPHYXIA VALVE 22MM WITH SILICONE FOREHEAD PAD AND HEAD STRAP ADULT SMALL STERILE DISPOSABLE
3192805941,SI Polyaxil Screw 6x40 #179712640
3192805942,Single Inner Set Screw DEPUY SYNTHES 179702000
3192106526,BLADES SAW SAGITTAL NARROW THIN EXTRA SHORT 9MMX0.64MMX24MM STERILE DISPOSABLE
3192400556,Proximate Linear Cutter 100mm #TLC10
3192400557,Proximate Reload Unit Blue 55mm
3192400558,Proximate Reload Unit Blue 75mm
3192400576,SUTURE MONOCRYL 3/0 45CM 19MM 3/8 CIRC UNDYED MULTIPASS
3193500054,FORMULA INFANT 60ML READY TO FEED SMILICA SPECIAL CARE
3193500057,FORMULA PREMATURE/INFANT 60ML READY TO FEED SIMILAC SPECIAL CARE
3193500058,FORMULA INFANT 60ML READY TO FEED ADVANCE SIMILAC
3193704054,PLASMA RICH PLATELET (PRP) REGEN ACR C-EXTRA REGENLAB TUBE KIT
3192107132,HEMOSTATIC AGENTS MATRIX ABSORBABLE 5ML STERILE DISPOSABLE
3192107125,LANCET FOR SKIN PRICK TEST
3192301450,CATHETER BALLOON SENSATION 7FR 34CC
3192806329,"IMPLANT NCB 4.0MM CORTICAL SCREW SELF TAPPING X 26MM STERILE, 02.03155.026"
3192107437,MICROSENSOR VENTRICULAR CATHETER KIT
3236005241,CLIPPER SURGICAL W/PIVOTING HEAD #9661
3192301452,CONNECTION LINE HIGH PRESSURE 1.8MM 120CM POLYURETHANE NYLON BRAIDED MALE LUER LOCK
3192806337,SCREW CORTEX HEX PERI-LOC SELF-TAPPING 2.5MM LENGTH 10-30MM SMITH & NEPHEW
3192107441,"WASH MONITOR ULTRASONIC GETINGE, 503865200"
3192806369,CAP LOCKING REVERSE GLOBUS
3192107458,"OPHTHALMIC KNIFE CRESCENT SHARPTOME 2MM ANGLED STERILE , 74-1010"
3192107475,BLADES SAW SAGITTAL 18.0MMx1.27MMX90MM STERILE DISPOSABLE
3192806395,"IMPLANT BIPOLAR HEAD 28MM, STERILE, 23872805"
3192806411,SCREW T-30 SET 9.5MM SPINE SYSTEM STERILE SPINECRAFT
3192806464,"SCREW CANCELLOUS NCB 4.5X70MM, '02.03158.070"
3192107496,TOURNIQUETS STRETCH LATEX-FREE 45X2.5CM NON-STERILE DISPOSABLE
3192806475,IMPLANT SCREW CORTICAL 4.5X32MM AR-13380-32
3236005364,LARYNGOSCOPE BLADE WELCH ALLYN FIBER OPTIC MACINTOSH SZ 1 #69061
6100050017,CUPIDO 75 MG TAB 30'S
3192806544,"IMPLANT NCB CANCELLOUS SCREW 5.0MM X L 40MM STERILE, 02.03150.40"
6220010005,HYDRALITE APPLE 200 ML
3192900128,DRESSING AQUACEL SURGICAL COVER 9CMX25CM STERILE
3192806631,IMPLANT ROD PREBENT CD HORIZON LEGACY 5.5X100MM TITANIUM CP
3192806643,"IMPLANT NCB  5.0 MM SCREW SELF TAPPING 42MM STERILE, 02.03150.042"
3192806645,"IMPLANT NCB  5.0 MM SCREW SELF TAPPING 46MM STERILE, 02.03150.046"
3192806651,"IMPLANT NCB  FEMORAL PLATE 13 HOLE LEFT STERILE, 02.03260.113"
3192806655,"IMPLANT NCB  FEMORAL PLATE 5 HOLE LEFT STERILE, 02.03260.105"
3020230295,CATHETERS VASCULAR INFUSION PREMICATH 28G/1FR 20CM STERILE DISPOSABLE
3020251545,TIP CAP LUER SLIP SELF-RIGHTING YELLOW STERILE DISPOSABLE
3192806687,IMPLANT SCREW MULTIAXIAL CDH LEGACY 6.5X 50MM TITANIUM 75446550
6340050022,MISOPROSTOL TAB 200 MCG-1'S (APO-MISOPROSTOL) (N)
6100020021,ACETAZOLAMIDE TAB 250MG-100'S  (APO-ACETAZOLAMIDE) (N)
3192806705,IMPLANT POSTERIOR STABILIZED GENESIS II HI FLEX ISRT SZ 5-6 13 S&N 71421517
3192806710,SCREW HEADLESS COMPRESSION (HCS) 3.0X18/4MM S/S SHORT THREAD SYNTHES 02.226.018
3192806711,SCREW HEADLESS COMPRESSION (HCS) 3.0X20/4MM S/S SHORT THREAD SYNTHES 02.226.020
3192806712,SCREW HEADLESS COMPRESSION (HCS) 3.0X22/4MM S/S SHORT THREAD SYNTHES 02.226.022
3192107666,FLIP CUTTER II 10MM ARTHREX AR-1204AF-100
3192400620,"SUTURE FIBERWIRE #2 38"" BLUE W/TAPERED NEEDLE, 26.5 MM 1/2 CIRCLE"
3192806741,IMPLANT SCREW CORTICAL 6.5X50MM ARTHREX
3192806752,SCREW CORTICAL BONE 3.5X2.5MM HEX HEAD SYNTHES 204.830
3192107711,CELL SAVER ELITE DISPOSABLE SET
3192107722,BLADE DEMATOME ZIMMER 00880000010
3192301543,THORACIC CATHETER WITH TROCAR FR 10
3192400624,DEVICE PERCLOSE PROGLIDE SUTURE MEDIATED CLOSURE SYSTEM DISPOSABLE ABBOTT 12673-05
3192400639,LIGACLIP MED/LARGE TITANIUM CLIPS
3192301554,SPEAKING VALVE WITH OXYGEN SUPPLY PORT WITH 15MM COONECTOR STERILE DISPOSABLE
6180010151,PAMP PC (4) 2*66
6180010152,PAMP PC (5) 2*56
3192107849,INFANT FLOW LP NASAL MASK SPU SIZE: SMALL P/N 777002S
3192806876,SCREW POLYAXIAL TITANIUM 6.25X45MM SPINECRAFT
3192806880,STENT URETERAL C-FLEX DOUBLE PIGTAIL 3.7FRX10CM COOK  036310
3192806881,STENT SET SALLE INTRAOPERATIVE PYELOPLASTY 4FRX12-18CM 145CM COOK SIPSF-040018-59
3192107888,DRILL PIN ACP TIGHTROPE OPEN EYELET 4MM ARTHREX AR-1595T
3192107889,FLIPCUTTER 8MM STERILE DISPOSABLE
6720070026,FUCIDIN CR 30 G
6720070027,FUCIDIN OINT 30 G
6720010055,FUCICORT CR 30 G
3192200470,NEEDLE FAST-FIX 360 CURVED
3192806890,IMPLANT ROD TITANIUM SPINECRAFT
3192806936,"IMPLANT CORTEX SCREW DIA. 3.5MM, SELF TAPPING, L12MM, # 204.812"
3192806937,"IMPLANT CORTEX SCREW DIA. 3.5MM, SELF TAPPING, L14MM, # 204.814"
3192806939,SCREW CORTEX SELF-TAPPING 3.5X26MM STAINLESS STEEL SYNTHES
3192806952,SCREWS BONE HEAD LOCKING WIH HEX DRIVE SELF-TAPPING STAINLESS STEEL 5MM LENGTH 14MM TO 90MM LCP SYNTHES
3192806958,"IMPLANT CORTEX SCREW Ø 3.5 MM, SELF-TAPPING, LENGTH 38 MM, STAINLESS STEEL, #204.838"
3192806966,SCREW CORTEX SELF-TAPPING 3.5X28MM STAINLESS STEEL SYNTHES
3192807093,SCREWS BONE WITH HEX DRIVE SELF TAPPING TITANIUM 5MM LENGTH 24-90MM SYNTHES
3192807399,IMPLANT PLATE LCP SUPERIOR ANTERIOR CLAVICLE 6 HOLES 3.5X94MM RIGHT S/STEEL SYNTHES 02.112.026
3192807440,IMPLANT NAIL EXPERT LFN 9X340MM RIGHT TAN LT.GREEN SYNTHES 04.003.248
3192108038,"COLLAR CERVICAL PATRIOT ADJUSTABLE 11-23"" ADULT OSSUR PHP-PA"
3192108039,"COLLAR CERVICAL PATRIOT ADJUSTABLE 8-18"" PEDIA OSSUR PHP-PP"
3192301614,"TRACHEOSTOMY TUBE SZ 7 W/ADJUSTABLE NECK FLANGE, LOW PRESSURE CUFF AND SUBGLOTTIC SUCTION LINE"
3192301615,"TRACHEOSTOMY TUBE SZ 8 W/ADJUSTABLE NECK FLANGE, LOW PRESSURE CUFF AND SUBGLOTTIC SUCTION LINE"
3192301624,TRACHEOSTOMY TUBE SIZE 6.0 ADULT FENESTRATED  UNCUFFED STERILE
3192301625,TUBE TRACHEOSTOMY UNCUFFED STERILE ADULT FENESTRATED  7.0MM
3192108045,TRACHEOSTOMY HOLDER NECK STRAP W/VELCRO FASTENER TRACOE 903-F
3192108050,OSTEOCHONDRAL AUTOGRAFT TRANSFER SYSTEM (OATS) DISPOSABLE SET 10MM ARTHREX
3192807643,IMPLANT CORAIL STANDARD OFFSET STEM COLLARLESS SIZE 11 # 3L92511
3192807646,PINNACLE MULTIHOLE 11 CUP 52MM  # 121720052
3192807656,IMPLANT CORTEX SCREW DIA 3.5MM  SELF TAPPING 32MM  # 204.832
3192807657,"IMPLANT LCP SUPERIOR ANTERIOR CLAVICLE PLATE 2.7 3.5 WITH LATERAL EXTENSION , 5 HOLES RIGHT 94MM SYNTHES"
3192807660,SCREW LOCKING SELF TAPPING W/ T8 STARDRIVE RECESS 2.7MM LENGTH 6-40MM STAINLESS STEEL SYNTHES
3192807674,SCREW CORTEX SELF-TAPPING 3.5MM LENGTH 18-24MM STAINLESS STEEL SYNTHES
3192807675,CREW LOCKING SELF TAPPING WITH HEX DRIVE 3.5MM LENGTH 10-95MM SYNTHES
3192807695,IMPLANT MEDLULLARY PLUG SMALL # 02994000
3192807706,IMPLANT ORTHOCEM 3G # C040340G
3192807765,"IMPLANT CORTEX SCREW Ø 3.5 MM, SELF-TAPPING, LENGTH 44 MM, STAINLESS STEEL, STERILE # 204.844"
3192807766,"PLATE LCP SUPERIOR ANTERIOR CLAVICLE 2.7/3.5 WITH LATERAL EXTENSION, 6 HOLES, LEFT, LENGTH 108 MM, STAINLESS STEEL SYNTHES"
3192807786,"IMPLANT VA-LCP MEDIAL DISTAL TIBIA PLATE 2.7/3.5 R 4 HOLES, L11 # 02.118.002"
3192807792,IMPLANT NCB FULLY THREADED CANCELLOUS SCREW 4.5 L=55 # 02.03159.055
